1;0;0;0;0;0,61.8185992308173;135.700203198332;191.378922213995;224.872086428401;176.556390295076;231.007280259631;183.98125547187;145.700183614872;172.856777280111;228.84371658437;170.049529979634;138.127717120525;169.412074724613;221.541632100506;164.897958114796;134.338149863687;164.633518109994;202.145609548891;166.46846468391;141.926357717834
1;0;0;0;0;0,43.5798603482125;89.9890434567533;130.512987148159;162.926228468793;111.875637073208;140.501407739604;125.095076832365;117.205119160834;107.240941856083;131.035745188371;90.7584941483793;76.3664809574543;103.282773619059;121.216567376161;80.0890489991333;65.8930196933245;101.240790802204;115.634106824912;87.4358528469635;74.6868954442384
1;0;0;0;0;0,52.564661217946;101.312001260231;135.948706130898;154.088405257473;117.210374796458;154.576821831959;119.106147559781;98.8180668485601;110.53253819343;144.125673090493;96.6589741172102;78.2678587599361;105.042455893423;136.18323812888;91.1670990357496;73.1330036454014;104.564719056343;129.336080519357;99.8465703043348;82.8209612011321
1;0;0;0;0;0,44.4997834875332;94.4057332646351;134.938432822112;168.793011247261;115.525610938698;145.046816260734;120.261246193615;108.65644627639;109.341276515033;130.592646828527;91.6081103574097;79.7372321130442;102.304234448619;116.094422531802;77.309578999121;65.1125321760292;96.3434787582289;104.443005954911;81.923701862898;76.815572826767
1;0;0;0;0;0,62.0811729215711;133.207721275194;197.721881255002;255.013894664613;154.92729317721;186.074579328246;141.166574507514;122.789345599294;146.765510765883;168.086884070545;106.731962558333;91.4527670965025;142.762760785571;157.910515603123;97.0252969116858;78.9362094425623;144.604594329771;156.472816554999;111.304642660031;91.1635740841274
1;0;0;0;0;0,48.4339413156971;94.7250651552375;137.367324815416;176.061834139484;104.145964242958;135.710699842247;106.561464191491;92.8991593479544;98.5063414079408;127.710115122427;86.8365089702095;73.1155044001176;94.9742818990281;119.774424446117;78.8099818026924;63.831318113567;94.5231046696689;111.483582423772;81.5217732871261;66.9730461077507
1;0;0;0;0;0,42.5817170887048;91.5022154985441;129.628563021059;160.177391711823;129.226094717748;128.34971044381;93.7236789319148;84.2648619042207;126.109500428669;116.427592929018;76.949525823417;75.985108120713;121.64099471877;108.260794541205;69.8715312704294;68.0281584075354;117.576911780977;105.236623560562;74.1104974035583;69.4361415472449
1;0;0;0;0;0,54.4720699560545;110.323700271616;153.89403209852;185.466660016449;129.700694183469;162.292094297343;118.327024804441;96.7719185964379;122.417891777095;149.206989437486;93.5937554323706;77.6357459167861;118.044696990004;141.186879826473;86.5374572792967;68.628191309402;120.573317408262;136.664591545619;99.1297407287813;82.5528085973791
1;0;0;0;0;0,48.3872672488943;103.890779931393;153.859625510214;187.564987604781;115.44690202849;153.632885261491;113.118147479811;91.2543180313518;113.268376886322;144.176738945399;89.7967125874557;71.1827913058237;112.473832946778;140.733729564506;88.4422878044426;67.0066263952511;114.491364844915;137.225135970822;102.547647361567;82.079494855331
1;0;0;0;0;0,37.1545303156085;74.8330719332472;108.6286743477;136.698748356914;83.1056913845431;108.54397851748;81.5782014203427;71.0500839043917;80.8744851343807;103.767233457042;66.2646837207679;53.5612935316177;81.9110290880725;102.060303608107;65.6583252012995;52.5699649002489;87.081246223567;102.926747073535;79.0863141443871;66.6186490522459
1;0;0;0;0;0,36.0162528133691;72.1235019291192;103.99873235295;135.544206971676;84.1196344503154;104.92304769192;80.3084154185853;68.48378560349;78.6544534818562;101.073152996957;68.6739992360376;55.4694774885949;74.9662909396613;95.2349304895016;64.002678285753;49.3635353880195;73.4086456611966;90.2622539359609;70.6945179035647;58.0234919368463
1;0;0;0;0;0,26.0390953673711;57.2751191431762;84.5475729983618;109.516515950973;77.4613474891596;85.9037062848727;61.9287847454719;51.2938818167407;69.8127287687449;75.8608017902232;47.6027578082506;40.7003432822353;64.3308966668047;69.114918692202;42.707928062394;33.9734875097553;62.9196023441373;68.1870597370613;49.7368561441066;41.3845014385245
1;0;0;0;0;0,40.6904830646587;84.8813003418413;123.371705461631;159.271210181755;110.332620701285;110.452948136055;77.5943731492415;69.5969095653892;104.157725611892;90.3366611289901;57.0783095405299;62.1932078015857;99.1678062009467;79.9541013436838;50.0705540861432;56.2169847135228;95.243443726838;75.617602428206;49.5103066051153;51.7359317474636
1;0;0;0;0;0,32.8629799746372;65.1362565668384;92.4922061334379;115.500568904991;74.2424321563596;100.224070598979;77.8329762535895;64.7472099399696;67.035540103575;91.9130165627486;60.8246848790657;48.5154431752842;62.747402389587;82.8484746832522;51.7092170323423;39.1597800137302;62.3200224552094;74.2300912392549;52.5942443288722;41.8853101194417
1;0;0;0;0;0,55.0565013002342;111.43006119593;156.783613482454;196.517389433223;146.451432363009;164.993698620436;124.919999814754;110.844825677365;137.358921171737;145.133716790579;97.7150332433302;91.0823073977029;129.28455682054;129.612707331406;82.7954214580871;77.7346142787567;122.294767630058;117.989955702831;80.9320562594275;74.0271286052791
1;0;0;0;0;0,20.7487580775014;44.5355965949438;67.235585967755;91.1983936335013;61.1767008731581;45.7711040603907;27.8956338455616;26.6234984264836;56.8886934392088;35.039234734517;17.107773577683;19.6693475854419;53.3792236655266;32.2991666416677;16.5565745261465;15.5682539030551;51.1296098637086;38.5759291181547;25.9135046060073;22.614961324098
1;0;0;0;0;0,33.580676823756;67.7478347324379;98.1055492112918;125.095549630146;79.5576950330819;100.517690010031;77.977943776856;68.0676755655192;72.5950703576764;90.5266594879021;59.5201720321323;51.0053463105978;68.2704760726616;82.3717862752685;52.633675113599;43.963621506956;67.9242537430171;76.0455046169751;56.3898167847219;49.4055134105981
